station,month,year,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,wd_mode,month_year,CO_PPM,NO2_PPM,SO2_PPM,O3_PPM,PM2.5_Category,PM10_Category,CO_Category,NO2_Category,SO2_Category,O3_Category
Tiantan,8,2014,66.90618706263866,84.09674005803038,5.542462450930192,42.587826420890934,928.3068783068784,96.6878114866018,26.18781575354156,1004.1623954599761,17.823233486943163,0.08513611537805087,1.5196172555043523,E,2014-08-01,0.8072233724407639,0.02265309916004837,0.002115443683561142,0.04933051606459276,Very Poor,Poor,Good,Good,Good,Good
Gucheng,8,2014,65.30013440860215,108.20461256187062,3.9971198156682024,42.75153823178017,837.9928315412186,106.73381976446493,26.539949223416965,1000.6383363201911,18.642782471411504,0.056046253626898794,0.869342037890425,N,2014-08-01,0.7286894187314945,0.022740179910521366,0.001525618250255039,0.05445603049207394,Very Poor,Poor,Good,Good,Good,Fair
Dingling,8,2014,51.55779143198498,67.80019841269842,4.669480713432327,18.764192694999146,660.2965523126813,114.86552526028332,26.496961938897424,999.4608358934971,16.185641747738522,0.06562766683734426,1.7269862604540023,NNW,2014-08-01,0.5741709150545056,0.009980953561169759,0.001782244547111575,0.05860485982667517,Very Poor,Fair,Good,Good,Good,Fair
Aotizhongxin,8,2014,67.9630632360471,83.51009984639016,4.098472435569209,54.480619559651814,719.4956477214541,86.13483102918588,25.944380440348183,1002.4430342208568,19.221780593958012,0.11882147124082611,1.1592251237412527,ENE,2014-08-01,0.6256483893230037,0.028979052957261605,0.0015643024563241257,0.04394634236182953,Very Poor,Poor,Good,Good,Good,Good
Nongzhanguan,9,2014,64.08520282186949,94.97389329805996,8.989925044091711,59.796018518518515,1153.2782186948853,58.3781569664903,20.923650793650793,1010.2794907407407,13.583915343915343,0.15566798941798943,1.4705246913580248,E,2014-09-01,1.002850624952074,0.03180639282899921,0.003431269100798363,0.029784773962495053,Very Poor,Poor,Good,Good,Good,Good
Gucheng,9,2014,72.5404188712522,116.221569664903,4.773831569664903,57.11258377425044,991.7217813051147,82.88477513227514,21.296252204585535,1006.7003373015873,13.772824074074075,0.0577336860670194,0.8286904761904762,N,2014-09-01,0.8623667663522737,0.03037903392247364,0.001822073118192711,0.0422881505776914,Very Poor,Poor,Good,Good,Good,Good
Dongsi,9,2014,67.75641093474427,95.21617724867725,10.027627865961199,55.60371693121693,1161.5873015873017,57.215171957671956,20.923650793650793,1010.2794907407407,13.583915343915343,0.15566798941798943,1.4705246913580248,E,2014-09-01,1.0100759144237406,0.02957644517617922,0.003827338880137862,0.029191414264118348,Very Poor,Poor,Good,Good,Good,Good
Wanliu,9,2014,66.11378747795415,97.33911816578483,10.290515873015874,65.58991181657849,876.9510582010582,36.60086419753086,20.866649029982362,1008.5994422398588,15.00304894179894,0.09678350970017638,1.1193562610229277,ENE,2014-09-01,0.7625661375661377,0.034888250966265154,0.003927677814128196,0.018673910304862682,Very Poor,Poor,Good,Good,Good,Good
Aotizhongxin,9,2014,70.0512037037037,103.34990299823633,5.56521164021164,64.51228395061729,909.7156084656085,43.72116402116402,20.866649029982362,1008.5994422398588,15.00304894179894,0.09678350970017638,1.1193562610229277,ENE,2014-09-01,0.7910570508396596,0.03431504465458367,0.0021241265802334503,0.022306716337328586,Very Poor,Poor,Good,Good,Good,Good
Changping,9,2014,60.68657407407408,79.61770282186949,5.38778659611993,35.43962962962963,918.4656084656085,67.04242504409171,20.89776455026455,1005.4860295414462,12.287480158730158,0.08757495590828923,1.5315762786596119,NNW,2014-09-01,0.7986657464918336,0.01885086682427108,0.002056407097755698,0.03420531890004679,Very Poor,Fair,Good,Good,Good,Good
Huairou,9,2014,60.57322310405643,76.92458553791887,5.279850088183422,26.888478835978837,876.8117283950618,72.59620811287478,19.543567019400353,1005.6559545855379,13.580987654320987,0.13014770723104055,1.3478990299823632,WNW,2014-09-01,0.7624449812130972,0.014302382359563213,0.002015209957321917,0.037038881690242234,Very Poor,Fair,Good,Good,Good,Good
Shunyi,9,2014,71.33279541446208,84.08538359788359,4.460427689594356,35.72533950617284,952.2134038800705,54.44562610229277,20.3834766313933,1011.0677270723104,13.422665343915344,0.22966490299823633,1.3661000881834215,NE,2014-09-01,0.8280116555478875,0.019002840162857894,0.0017024533166390672,0.027778380664435085,Very Poor,Poor,Good,Good,Good,Good
Wanshouxigong,9,2014,76.49225308641975,98.62256613756614,5.74942680776014,58.99891975308641,1162.1450617283951,55.71832892416225,21.208247354497352,1007.8864417989419,13.821269841269842,0.05319444444444445,1.3180820105820106,SW,2014-09-01,1.010560923242083,0.03138240412398213,0.0021944377128855492,0.02842771883885829,Very Poor,Poor,Good,Good,Good,Good
Guanyuan,9,2014,70.29207231040564,88.26804232804233,7.395480599647266,57.85172398589065,1086.3425925925926,55.27970458553792,20.866649029982362,1008.5994422398588,15.00304894179894,0.09678350970017638,1.1193562610229277,ENE,2014-09-01,0.944645732689211,0.030772193609516305,0.002822702518949338,0.028203930910988734,Very Poor,Poor,Good,Good,Good,Good
Dingling,9,2014,54.16649470899471,71.546278659612,5.194025573192239,19.94147266313933,712.86860670194,71.78712081128748,20.89776455026455,1005.4860295414462,12.287480158730158,0.08757495590828923,1.5315762786596119,NNW,2014-09-01,0.6198857449582088,0.010607166310180494,0.0019824525088519996,0.03662608204657525,Very Poor,Fair,Good,Good,Good,Good
Tiantan,9,2014,68.30606261022928,85.62951940035273,7.783606701940035,50.035467372134036,1082.6036155202821,55.40549823633157,20.923650793650793,1010.2794907407407,13.583915343915343,0.15566798941798943,1.4705246913580248,E,2014-09-01,0.9413944482785063,0.026614610304326616,0.0029708422526488684,0.028268111345067126,Very Poor,Poor,Good,Good,Good,Good
Tiantan,10,2014,116.03934118450248,138.5769755931046,10.45016214371053,72.3089349718382,1443.9430790237243,24.85221027479092,13.544979945383172,1016.1937702679639,6.405839307048985,0.021292029356545485,1.2731140126301417,E,2014-10-01,1.2556026774119344,0.038462199453105424,0.003988611505233027,0.012679699119791285,Very Poor,Very Poor,Good,Good,Good,Good
Wanshouxigong,10,2014,111.46703789042498,143.25750981396143,6.894499914661205,83.1426864652671,1524.4580986516469,23.827551629970987,14.129836576207545,1013.623067076293,6.318669994879673,0.019706861239119307,1.2131635091312511,W,2014-10-01,1.3256157379579538,0.044224833226205906,0.0026314885170462612,0.012156914096923974,Very Poor,Very Poor,Good,Good,Good,Good
Changping,10,2014,119.37736815156171,139.87963816350913,6.6349505034988905,58.132667690732205,1278.8167776071002,31.88483529612562,13.72874210616146,1011.2778951186209,4.69171146953405,0.029676565966888547,1.4458653353814643,NNW,2014-10-01,1.1120145892235656,0.030921631750389474,0.0025324238562972863,0.016267773110268172,Very Poor,Very Poor,Good,Good,Good,Good
Dongsi,10,2014,117.64552398020139,159.08267195767198,12.13773681515617,78.49319423109746,1524.6927803379417,26.424901860385734,13.544979945383172,1016.1937702679639,6.405839307048985,0.021292029356545485,1.2731140126301417,E,2014-10-01,1.3258198089895148,0.0417516990590944,0.004632723975250446,0.013482092785911089,Very Poor,Very Poor,Good,Good,Good,Good
Gucheng,10,2014,125.63628605564088,165.16506656426012,8.356865506059055,79.0231268134494,1430.4851510496671,28.520929339477725,14.340352449223417,1012.6691478921317,6.133632019115891,0.016523724185014507,0.7415215907151391,N,2014-10-01,1.2439001313475366,0.04203357809226032,0.0031896433229233034,0.014551494560958023,Very Poor,Very Poor,Good,Good,Good,Good
Nongzhanguan,10,2014,137.4284092848609,169.24891193036353,11.036640211640211,84.96589861751151,1424.5285031575354,26.873143881208396,13.544979945383172,1016.1937702679639,6.405839307048985,0.021292029356545485,1.2731140126301417,E,2014-10-01,1.2387204375282919,0.04519462692420825,0.004212458096045882,0.01371078769449408,Very Poor,Very Poor,Good,Good,Good,Good
Guanyuan,10,2014,130.2051971326165,148.9763611537805,9.009707287933095,80.39326250213347,1364.0019627922854,23.73651220344769,13.66332138590203,1014.6183158388803,7.74570959208056,0.01844384707287933,0.9579983785628947,ENE,2014-10-01,1.1860886632976397,0.04276237367134759,0.0034388195755469825,0.01211046540992229,Very Poor,Very Poor,Good,Good,Good,Good
Huairou,10,2014,97.55905871309098,117.71197729988053,6.968881208397338,40.31938044034818,1170.3665301245946,41.088987028503155,12.830647294760197,1011.4660948967402,5.32365378050862,0.03528545826932924,1.489541730670763,WNW,2014-10-01,1.0177100261952998,0.021446478957632013,0.0026598783238157776,0.02096376889209345,Very Poor,Poor,Good,Good,Good,Good
Shunyi,10,2014,109.17517494452977,130.2294333504011,7.453341013824885,56.51301416623997,1254.326676907322,27.591269841269842,13.619787933094385,1016.9481972179553,5.658646953405018,0.01466973886328725,1.2097243556920978,N,2014-10-01,1.090718849484628,0.03006011391821275,0.0028447866464980476,0.014077178490443798,Very Poor,Very Poor,Good,Good,Good,Good
Aotizhongxin,10,2014,132.7016129032258,165.48261222051545,11.298195084485407,90.99906127325481,1367.253370882403,28.773754053592764,13.66332138590203,1014.6183158388803,7.74570959208056,0.01844384707287933,0.9579983785628947,ENE,2014-10-01,1.1889159746803504,0.04840375599641214,0.0043122882001852695,0.014680486762037126,Very Poor,Very Poor,Good,Good,Good,Good
Wanliu,10,2014,128.91120498378564,165.65162570404507,11.656084656084657,96.01011264720943,1329.463218979348,13.768113159242192,13.66332138590203,1014.6183158388803,7.74570959208056,0.01844384707287933,0.9579983785628947,N,2014-10-01,1.1560549730255203,0.051069208854898636,0.004448887273314754,0.007024547530225608,Very Poor,Very Poor,Good,Good,Good,Good
Dingling,10,2014,117.9413338453661,127.34749530636628,6.6242959549411164,35.76696108550947,1017.8767707799966,43.361132445809865,13.72874210616146,1011.2778951186209,4.69171146953405,0.029676565966888547,1.4458653353814643,NNW,2014-10-01,0.8851102354608666,0.01902497930080291,0.0025283572347103494,0.02212302675806626,Very Poor,Very Poor,Good,Good,Good,Good
Dongsi,11,2014,81.51572310405643,135.30339065255734,19.432985008818342,64.95866402116403,1717.9171075837742,23.043738977072312,5.674166666666666,1019.0461728395062,-5.607061287477954,0.001179453262786596,1.6721274250440918,E,2014-11-01,1.4938409631163254,0.03455248086232129,0.007417169850694023,0.01175700968217975,Very Poor,Very Poor,Good,Good,Good,Good
Changping,11,2014,77.61390652557319,120.85451940035273,17.948196649029985,57.22882275132276,1495.9038800705466,26.33391975308642,6.477449294532628,1016.6485890652558,-7.65200176366843,0.0,1.8603483245149912,NNW,2014-11-01,1.3007859826700405,0.030440863165597215,0.006850456736270986,0.013435673343411439,Very Poor,Very Poor,Good,Good,Good,Good
Huairou,11,2014,68.37425485008818,96.5942724867725,12.726565255731922,47.12372574955908,1165.7738095238094,28.84242504409171,5.178053350970018,1011.23639329806,-6.562153880070547,0.00015873015873015876,1.4009942680776015,NW,2014-11-01,1.0137163561076605,0.025065811568914406,0.004857467654859512,0.014715522981679444,Very Poor,Poor,Good,Good,Good,Good
Wanliu,11,2014,92.16537477954145,144.94043209876543,19.381988536155202,78.92230158730159,1844.4510582010582,11.90050705467372,6.077546296296296,1020.235028659612,-3.768121693121693,0.0011111111111111111,1.311468253968254,N,2014-11-01,1.6038704853922248,0.041979947652819996,0.007397705548150841,0.006071687272792715,Very Poor,Very Poor,Good,Good,Good,Good
Nongzhanguan,11,2014,110.6948897707231,146.41885361552028,20.52198412698413,80.07807319223986,1646.305996472663,23.773893298059967,5.674166666666666,1019.0461728395062,-5.607061287477954,0.001179453262786596,1.6721274250440918,E,2014-11-01,1.4315704317153592,0.042594719783106305,0.007832818369077912,0.012129537396969372,Very Poor,Very Poor,Good,Good,Good,Good
Gucheng,11,2014,90.9844708994709,141.1588668430335,19.102808641975308,69.58649029982364,1786.1177248677247,24.339378306878306,6.811201499118166,1015.3045282186948,-5.891836419753086,0.0003174603174603175,1.0757980599647268,N,2014-11-01,1.5531458477110651,0.03701409058501257,0.007291148336631797,0.012418050156570564,Very Poor,Very Poor,Good,Good,Good,Good
Shunyi,11,2014,81.69993386243387,122.43887566137566,12.121644620811288,58.08275132275132,1456.6115520282185,20.87009259259259,5.861340388007055,1014.8713822751322,-5.980641534391534,0.0014285714285714288,1.5653902116402116,N,2014-11-01,1.2666187408941032,0.030895080490825174,0.004626581916340186,0.010648006424792139,Very Poor,Very Poor,Good,Good,Good,Good
Wanshouxigong,11,2014,102.58312610229277,142.61529541446208,14.327469135802469,77.10090828924162,1758.205467372134,22.57879188712522,6.49783950617284,1021.784417989418,-5.233853615520283,0.0004761904761904762,1.5506393298059964,WNW,2014-11-01,1.5288743194540297,0.041011121430447675,0.005468499670153614,0.01151979177914552,Very Poor,Very Poor,Good,Good,Good,Good
Tiantan,11,2014,88.47597442680775,127.20436948853616,10.81937389770723,63.221278659612,1586.875220458554,21.498306878306877,5.674166666666666,1019.0461728395062,-5.607061287477954,0.001179453262786596,1.6721274250440918,E,2014-11-01,1.3798914960509168,0.033628339712559574,0.00412953202202566,0.01096852391750351,Very Poor,Very Poor,Good,Good,Good,Good
Dingling,11,2014,72.27183862433861,91.77314373897708,15.75167548500882,39.216203703703705,993.5559964726632,35.2195061728395,6.477449294532628,1016.6485890652558,-7.65200176366843,0.0,1.8603483245149912,NNW,2014-11-01,0.8639617360631854,0.020859682821118993,0.006012089879774358,0.017969135802469133,Very Poor,Poor,Good,Good,Good,Good
Guanyuan,11,2014,89.07811728395062,118.43889770723104,19.39619929453263,79.37341269841271,1651.533950617284,19.531635802469136,6.077546296296296,1020.2971494708994,-3.7980070546737212,0.0011111111111111111,1.3277667548500882,ENE,2014-11-01,1.4361164787976384,0.04221990037149612,0.0074031295017300104,0.009965120307382213,Very Poor,Poor,Good,Good,Good,Good
Aotizhongxin,11,2014,93.78898589065255,133.43014991181659,17.224285714285713,79.36716049382716,1582.3721340388008,16.494074074074074,6.077546296296296,1020.2971494708994,-3.7980070546737212,0.0011111111111111111,1.3277667548500882,ENE,2014-11-01,1.375975768729392,0.04221657473075913,0.006574154852780806,0.008415343915343916,Very Poor,Very Poor,Good,Good,Good,Good
Aotizhongxin,12,2014,63.31235705751835,126.2863884621949,30.07327188940092,57.011849291688,1489.7486772486773,14.700661375661374,-0.5370797064345452,1024.101128605564,-15.021872333162655,0.0,2.119374039938556,NNW,2014-12-01,1.2954336323901543,0.030325451750897875,0.011478348049389664,0.0075003374365619265,Very Poor,Very Poor,Good,Good,Good,Good
Nongzhanguan,12,2014,76.57996671786995,116.12690305512885,35.8315838880355,65.573613244581,1661.3824884792625,29.25293992148831,-1.022704386414064,1023.0402308414405,-16.603752773510838,0.0,2.48173749786653,NW,2014-12-01,1.4446804247645761,0.034879581513075006,0.0136761770565021,0.014924969347698117,Very Poor,Poor,Good,Good,Good,Good
Guanyuan,12,2014,60.68964413722478,85.11032599419696,33.55724099675712,65.45682283666154,1668.799283154122,23.321612049837857,-0.5370797064345452,1024.101128605564,-15.021872333162655,0.0,2.119374039938556,NNW,2014-12-01,1.4511298114383668,0.03481745895567104,0.012808107250670657,0.011898781658080539,Very Poor,Poor,Good,Good,Good,Good
Dingling,12,2014,47.72901519030552,65.71604369346305,20.501092336576207,26.976002730841444,937.2171018945212,40.07134749957331,-0.45175797917733407,1021.7853665301246,-17.58456434545144,0.0,2.6736281788701146,WNW,2014-12-01,0.8149713929517576,0.014348937622788003,0.007824844403273362,0.020444565050802707,Poor,Fair,Good,Good,Good,Good
Huairou,12,2014,45.960658815497524,69.73871821129886,18.974193548387095,38.935513739545996,1194.6206690561528,33.60583717357911,-2.3370029015190306,1017.6588368322239,-16.927058798429766,0.014994026284348864,2.3240804744837003,NW,2014-12-01,1.038800581787959,0.02071037964869468,0.007242058606254617,0.0171458352926424,Poor,Fair,Good,Good,Good,Good
Tiantan,12,2014,67.19438470728792,107.53050435227856,24.373839392387783,61.24516555726233,1672.5558969107356,29.159924901860386,-1.022704386414064,1023.0402308414405,-16.603752773510838,0.0,2.48173749786653,NW,2014-12-01,1.4543964320962919,0.03257721572194805,0.009302992134499153,0.01487751270503081,Very Poor,Poor,Good,Good,Good,Good
Changping,12,2014,51.88169909540877,89.47060078511691,29.315390851681176,48.389976958525345,1413.4464072367296,29.1810547875064,-0.45175797917733407,1021.7853665301246,-17.58456434545144,0.0,2.6736281788701146,WNW,2014-12-01,1.229083832379765,0.025739349446024122,0.011189080477740906,0.014888293258931836,Very Poor,Poor,Good,Good,Good,Good
